id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
108061,Walk to stores/parks/downtown. Fenced yard/Pets OK,320564,Lisa,,28801,35.6067,-82.55563,Entire home/apt,82,30,89,30/11/2019,0.73,2,303,0,
155305,Cottage! BonPaul + Sharky's Hostel,746673,BonPaul,,28806,35.57864,-82.59578,Entire home/apt,92,1,340,10/10/2021,5.43,7,207,70,
156805,"Private Room ""Ader"" at BPS Hostel",746673,BonPaul,,28806,35.57864,-82.59578,Private room,66,1,67,01/01/2020,2.68,7,0,0,
156926,"Mixed Dorm ""Top Bunk #1"" at BPS Hostel",746673,BonPaul,,28806,35.57864,-82.59578,Shared room,33,1,291,16/10/2021,3.4,7,225,12,
160594,Historic Grove Park,769252,Elizabeth,,28801,35.61442,-82.54127,Private room,125,30,58,19/10/2015,0.47,1,0,0,
209068,Terrace Cottage,1029919,Kevin,,28804,35.61856,-82.55276,Entire home/apt,134,30,57,09/01/2021,0.52,1,295,1,
246315,Asheville Dreamer's Cabin,1292070,Annie,,28805,35.59635,-82.50655,Private room,68,3,57,30/10/2019,0.55,3,21,0,
259576,"Private, peaceful, and free goat therapy",1362726,Julia,,28805,35.61929,-82.48114,Entire home/apt,76,1,607,17/10/2021,17.58,1,171,71,
295496,The Fern Street Apt near Biltmore,1501882,Debbie,,28803,35.55537,-82.53539,Entire home/apt,50,90,32,10/10/2020,0.27,1,204,0,
304379,Refocus Cottage - paradise,1566145,Gayle,,28804,35.64453,-82.52586,Entire home/apt,289,30,24,03/08/2019,0.21,2,321,0,
353092,Athena's Loft:  Find yourself here!,1788071,Beth,,28806,35.58217,-82.59997,Entire home/apt,75,2,505,10/10/2021,10.06,1,75,6,
427497,Luxurious Mountain Guest Suite Apartment,1909922,Milan,,28803,35.49111,-82.48438,Entire home/apt,125,2,46,23/05/2021,4.71,1,315,6,
433646,Historic Arts and Craft Home,1931430,Ana,,28801,35.57771,-82.56094,Private room,137,2,106,10/10/2021,0.94,3,302,10,
436476,"8 min Walk to DT AVL! Hip, Chic % Sparkling CLEAN",478398,Heidi,,28801,35.60182,-82.56174,Entire home/apt,155,2,327,12/10/2021,3.59,3,8,33,
483384,"Romantic, Moroccan-Influenced Cottage",467421,Camille,,28803,35.56118,-82.57784,Entire home/apt,142,1,560,07/10/2021,7.34,1,317,85,
495111,Walk Downtown private bath peaceful,12874214,David,,28801,35.60371,-82.55621,Private room,95,2,390,17/10/2021,3.74,3,338,49,
498089,Urban Getaway - Perfect Location,2164379,Anne Marie,,28801,35.61115,-82.54376,Entire home/apt,85,30,132,16/09/2021,1.18,1,150,2,
621243,The birdhouse.Sweet suite! Downtown Roof top deck!,3079174,Molly,,28801,35.60418,-82.54964,Entire home/apt,175,30,97,27/09/2021,2.22,1,168,25,
638349,Walkable West Asheville,2799158,Kari,,28806,35.58323,-82.59206,Entire home/apt,125,14,8,05/04/2016,0.08,1,0,0,
660702,Private Home 1 mile to downtown,3335271,Brady,,28804,35.62166,-82.55373,Entire home/apt,101,1,548,29/09/2021,54.08,1,345,80,
674894,Lovely mountain home with a view!,614610,Linda,,28805,35.62272,-82.50285,Private room,44,2,211,20/09/2021,4.55,2,305,22,
695196,"Private, Downtown & River Arts",3552264,Michelle,,28801,35.58131,-82.55741,Private room,60,1,1067,04/10/2021,17.32,2,217,91,
723349,#2 Blue Ridge Room at Oakland Cottage B&B,3736218,Mary,,28801,35.57468,-82.55705,Private room,219,2,12,11/07/2021,0.14,9,290,5,
723410,Asheville Mountain Vista 3mi to Downtown Asheville,3736218,Mary,,28804,35.62894,-82.51751,Entire home/apt,305,3,33,11/04/2021,0.32,9,1,3,
751963,Come Home in West Asheville!,3920284,Lauralee,,28806,35.57805,-82.58342,Entire home/apt,95,1,100,28/10/2018,0.99,1,0,0,
840696,❤VIEWS! Luxury home near DOWNTOWN close 2 Biltmore,4390477,Michael,,28801,35.58395,-82.56161,Entire home/apt,276,2,444,27/09/2021,4.3,1,321,56,
846221,Town and Mountain Peaceful Retreat,4418555,Bart,,28804,35.64271,-82.51219,Entire home/apt,198,2,119,10/10/2021,2.86,1,359,8,
874008,"Sunset Cottage - year round views, 3 mi to DT AVL",3736218,Mary,,28804,35.63012,-82.5183,Entire home/apt,191,3,17,11/12/2020,0.83,9,0,3,
875735,Asheville artist  bungalow. 3 minutes to downtown,4632589,Jason,,28805,35.58617,-82.50657,Private room,68,2,156,16/10/2021,12.65,1,353,30,
881707,West A'ville sanctuary in the trees,4664726,Jakub & Maria,,28806,35.56893,-82.59475,Entire home/apt,103,3,745,07/10/2021,7.67,2,293,116,
910737,Comfy Home in W.AVL,4455863,Lori,,28806,35.60321,-82.5961,Entire home/apt,159,2,17,30/09/2021,0.17,1,171,7,
942934,"""ZenShe"" Private Guest Quarters and Entrance",5100332,Pat,,28806,35.57312,-82.59092,Private room,73,3,560,13/10/2021,5.37,2,230,65,
943832,"Asheville Montford Cottage, Walk To Town, 30 Days",5107042,Terri,,28801,35.6117,-82.57668,Entire home/apt,307,3,135,26/09/2021,1.56,1,339,22,
971003,Montford Home 1.5 mi to DownTown,5306734,Tammy,,28801,35.605,-82.57262,Entire home/apt,160,3,167,25/07/2021,1.65,1,0,7,
976034,Urban Peace 5 ml from Downtown AVL,5340154,Ar,,28803,35.55544,-82.48361,Entire home/apt,151,2,163,27/05/2019,1.64,1,2,0,
977054,The Cottage In Asheville,4302936,Anne & Joe,,28804,35.6157,-82.55594,Entire home/apt,130,30,75,31/08/2021,0.73,1,302,1,
992821,Serene West Asheville Home with a Mountain View.,5452427,Izaak,,28715,35.56922,-82.64731,Entire home/apt,165,2,115,15/10/2021,4.13,1,16,28,
1039028,The Cottage on Parkway Loop,4143638,Tim And Muffi,,28803,35.55144,-82.49132,Entire home/apt,105,2,227,16/10/2021,2.9,2,202,24,
1066156,Blend City and Country at Lucky W Cottage,4834939,Jessica,,28804,35.6461,-82.51605,Entire home/apt,161,2,554,14/10/2021,6.03,2,315,70,
1127777,"Modern Meets Zen, Rest & Restore - West Asheville",6187751,Hun,,28806,35.57381,-82.59377,Private room,95,2,291,26/09/2021,3.77,1,174,20,
1212352,# 1) Downtown Get Around,6618494,Reid,,28801,35.59942,-82.56189,Entire home/apt,115,30,262,11/09/2021,2.63,3,58,4,
1219374,"Kickback, Relax in a Private Suite with a Simple Breakfast",1286364,Brenda,,28801,35.60622,-82.56569,Private room,97,2,181,15/03/2020,3.22,1,233,0,
1297717,"Lovely, peaceful mountain retreat",614610,Linda,,28805,35.62277,-82.50215,Entire home/apt,57,2,103,24/07/2018,1.21,2,287,0,
1312301,Mid Century Modern Basement Apt..,7130739,Marta,,28805,35.58247,-82.49987,Entire home/apt,115,3,86,25/07/2021,1.02,1,170,4,
1392363,Explorers Retreat Near Downtown Asheville,7527127,Theo,,28804,35.62447,-82.57928,Entire home/apt,190,3,56,10/10/2021,12,3,7,22,
1393012,HUGE SUITE (king bed) & huge bath-PRIVATE ACCESS,7523601,Karen,,28704,35.46158,-82.53984,Private room,80,1,107,19/09/2021,1.1,1,328,15,
1421061,Garden studio between Asheville +  Biltmore Estate,483350,Emilio And Kate,,28803,35.57597,-82.53695,Entire home/apt,141,2,127,06/10/2021,2.99,1,110,6,
1466495,Cute Asheville Area Bungalow 7 Miles to Downtown,7307939,Jeffrey,,28715,35.56843,-82.65529,Entire home/apt,85,4,11,06/09/2021,0.11,1,9,2,
1475299,Refocus Five - Fully furnished close to everything,1566145,Gayle,,28804,35.64455,-82.52651,Entire home/apt,168,30,25,24/05/2020,0.28,2,290,0,
1569954,Charming cottage bordered by stream,8348149,Deborah,,28801,35.61156,-82.55237,Private room,70,30,39,02/11/2015,0.42,1,311,0,
1571095,Perfectly Located Studio Apartment In Asheville,8345942,Sherry,,28803,35.57357,-82.53846,Entire home/apt,93,2,97,12/09/2021,33.07,1,49,9,
1574329,#7 Rose Room - Oakland Cottage B&B,3736218,Mary,,28801,35.57478,-82.55719,Private room,169,2,5,29/06/2021,0.07,9,294,1,
1578831,#2  Downtown Get Around,6618494,Reid,,28801,35.60603,-82.55362,Entire home/apt,80,30,220,18/09/2021,5.26,3,59,7,
1586906,"Hidden treasure near Downtown, UNCA",5601328,Mary,,28801,35.60823,-82.56212,Private room,85,2,231,16/10/2021,3.15,1,314,17,
1684109,10 Minutes to Downtown  Epic Views!,4117051,Louise And Steve,,28805,35.60792,-82.48789,Entire home/apt,311,3,134,04/10/2021,1.52,3,287,18,
1728187,"Welcoming walkable North Asheville, Pets OK",320564,Lisa,,28801,35.60644,-82.55594,Entire home/apt,160,30,52,30/11/2019,0.58,2,0,0,
1768955,Furnished Apartment Walk to Downtown 30 day min,12874214,David,,28801,35.60368,-82.55647,Entire home/apt,64,29,61,30/09/2021,0.67,3,264,7,
1785262,Bright Efficiency in West Asheville,5564999,Breccia,,28806,35.58713,-82.57521,Entire home/apt,96,3,348,06/09/2021,3.76,1,105,19,
1827412,Downtown Asheville Classic Style - Great Value!-#9,7625694,John,,28801,35.59224,-82.5512,Private room,92,2,448,03/10/2021,4.8,9,328,28,
1843828,"HOME, INDOOR POOL, NEAR IT ALL",9617701,Diane & Dick,,28804,35.64752,-82.5309,Entire home/apt,250,3,92,02/01/2021,1.44,1,0,1,
1879067,West Asheville - Canie Creek Getaway,313613,Alyson,,28806,35.56677,-82.61641,Entire home/apt,97,3,15,18/10/2021,3.54,1,132,15,
2072026,"2 mls to Downtn: Private Entry, Sunny, Big, Clean!",8533528,Susan,,28804,35.63647,-82.54949,Entire home/apt,174,2,336,28/09/2021,3.82,1,164,52,
2108335,Bodacious Downtown Bungalow,3383961,Diane,,28801,35.58601,-82.55628,Entire home/apt,165,28,348,22/07/2021,3.98,3,311,33,
2176375,Guest House & Private Patio,11100294,Jane,,28806,35.56778,-82.58778,Entire home/apt,49,29,217,05/10/2021,2.47,2,79,7,
2209375,Location~Location 2/1 Bungalow walk to everything!,2596933,B,,28801,35.6013,-82.55634,Entire home/apt,80,90,144,09/05/2021,1.81,1,269,1,
2214960,"SUNNY SERENITY,OFFICE, MTN VIEW,FIREPLACE,KING BED",11297481,Julie,,28801,35.61054,-82.55334,Entire home/apt,120,30,223,08/12/2020,5.26,2,93,1,
2222067,Sassy Blue Room in Southslope,11336944,Sharon,,28801,35.58225,-82.55814,Entire home/apt,101,2,304,15/10/2021,4.82,2,141,69,
2254521,The Mimosa Room/private entrance/private bath.,546222,Martha,,28806,35.56893,-82.56834,Private room,65,28,37,31/08/2021,0.42,1,142,3,
2296152,"Victorian Cottage Downtown - ""Green Room""",7535860,Rita,,28801,35.60403,-82.56101,Private room,98,1,822,04/10/2021,9.66,2,331,73,
2326086,Downtown Artist Loft,2307713,Krista,,28801,35.59541,-82.55329,Entire home/apt,200,1,549,13/10/2021,6.52,3,297,108,
2411109,"Victorian Cottage Downtown - ""Blue Room""",7535860,Rita,,28801,35.60048,-82.55759,Private room,94,1,891,03/10/2021,10.09,2,318,93,
2432333,Laurelwood,12430753,Anne,,28805,35.59171,-82.51076,Entire home/apt,82,2,138,08/10/2021,2.87,1,74,33,
2454666,"The Hideaway, W. Asheville.  2 BR Apt w/ Hot Tub!",10240937,Joe,,28806,35.57943,-82.58682,Entire home/apt,147,2,268,14/10/2021,3.03,1,286,56,
2477628,Modern River-Arts Cottage - Near Downtown/Mission,8035294,Alicia,,28801,35.58939,-82.56782,Entire home/apt,289,120,176,28/09/2021,1.94,3,137,7,
2569529,Downtown Asheville 2 bed/2bath unit for rent,8671251,Heather,,28801,35.60045,-82.55587,Entire home/apt,85,180,12,04/07/2016,0.13,1,184,0,
2605869,FREE NIGHT-10 Mins to DT AVL & Biltmore-MNT Views-6 KING BR-Biltmore Basecamp,9385592,Kelsey,,28805,35.61523,-82.4836,Entire home/apt,542,2,39,19/07/2020,0.42,5,17,0,
2607570,New Cozy Garage Apt/ Great Location,13238922,Irma,,28801,35.60606,-82.54351,Entire home/apt,79,2,126,16/10/2021,1.58,1,267,65,
2708104,"DREAM CATCHER,2 FIREPLACES, OFFCIE, BALCANY, VIEW",11297481,Julie,,28801,35.61231,-82.55362,Entire home/apt,105,30,195,19/04/2021,2.26,2,31,1,
2925486,Unique 1-bdrm apt-hot tub-No cleaning nor pet fees,14937363,Melanie,,28805,35.58693,-82.50327,Entire home/apt,140,1,325,25/09/2021,11.75,1,285,51,
2949571,Happy Haven ART Studio 2 Bdrms No Cleaning Fee :),15056995,Celeste & Esiris,,28806,35.59595,-82.63034,Entire home/apt,129,2,222,18/03/2020,2.59,2,275,0,
3040444,Private Suite. 10 min walk to Town,12874214,David,,28801,35.60329,-82.55617,Entire home/apt,112,2,514,13/10/2021,12.12,3,333,63,
3066648,Cozy Downtown Cottage - Close to Mission Hospital,8035294,Alicia,,28801,35.59215,-82.5664,Entire home/apt,94,90,180,15/05/2020,2,3,28,0,
3084395,Modern Tree Top Bungalow,15694798,Josh,,28804,35.6241,-82.53003,Entire home/apt,153,1,303,09/10/2021,15.73,3,318,17,
3095136,Spivey Mountain Cabin w/Hot Tub / Fire  Table/WiFi,15694798,Josh,,28806,35.59519,-82.63967,Entire home/apt,211,1,369,01/10/2021,6.37,3,279,32,
3116699,Asheville Modern Round House,15694798,Josh,,28804,35.62352,-82.52959,Entire home/apt,219,1,319,07/10/2021,3.69,3,288,42,
3220474,Guest Room: Mountainside Private Room & Pvt. Bath,16296123,Allison & Peter,,28803,35.49069,-82.51348,Private room,48,1,706,04/10/2021,9.07,3,51,85,
3225871,Little forest 5 mins from airport,16293519,Ellen,,28732,35.4394,-82.50569,Entire home/apt,33,1,90,16/09/2019,1.77,1,231,0,
3268055,Cedar Springs Farm Apartment- Close to town!,167473,Kelly,,28806,35.58751,-82.63689,Entire home/apt,75,2,160,17/10/2021,1.84,3,62,21,
3268747,"Beautiful 2bdrm apt in Biltmore Village, Asheville",1936889,Kathleen,,28805,35.57215,-82.53483,Entire home/apt,170,3,2,28/07/2021,0.69,1,0,2,
3314819,Basement: Mountainside Private Room & Private Bath,16296123,Allison & Peter,,28803,35.49099,-82.51287,Private room,52,1,949,13/10/2021,10.82,3,62,147,
3369973,Nana's Place is minutes from everything!,12087030,Marie,,28803,35.58215,-82.5475,Entire home/apt,179,2,204,11/10/2021,4.7,1,163,48,
3405282,The Cabin In Grove Park,17173574,Scott & Catherine,,28801,35.61206,-82.5441,Entire home/apt,76,29,14,01/10/2021,0.19,1,154,5,
3454237,Asheville Mtn. Retreat,6619953,Becky,,28805,35.59006,-82.50414,Entire home/apt,150,30,75,31/03/2018,0.88,1,317,0,
3522532,Quiet Luxurious Studio-Guest House,4846203,Zak & Iz,,28806,35.58012,-82.60711,Entire home/apt,60,30,177,03/10/2021,2.41,1,41,3,
3529241,"Walk to Downtown, Mid-Century Modern",17767321,JC & Jackson,,28801,35.60233,-82.56226,Entire home/apt,186,7,294,12/10/2021,7.33,1,68,39,
3563156,"Sweet Room & Porch, Private Entrance And Bath",653292,Joann,,28806,35.57729,-82.60579,Private room,65,2,159,17/10/2021,3.12,1,351,38,
3569949,"Dog Friendly, 5 Minutes to Downtown, Walk to Yoga",17974144,Peggy,,28804,35.63273,-82.5769,Entire home/apt,101,1,162,30/09/2021,3.24,1,25,32,
3590634,Cozy Cottage by a Little Mountain Stream and Pond,18089084,Patty,,28803,35.54661,-82.4924,Entire home/apt,132,2,239,17/10/2021,4.4,2,291,54,
3649639,Cheerful Home In Historic Downtown Asheville,18450336,Michele,,28801,35.60815,-82.56361,Entire home/apt,96,1,465,26/09/2021,10.95,1,261,55,
3654375,Sassy Purple Cottage!,11336944,Sharon,,28801,35.60961,-82.56742,Entire home/apt,131,120,50,04/07/2016,0.59,2,345,0,
3741771,Urban Oasis- walk to Haywood road,2392127,David And Melissa,,28806,35.57965,-82.58172,Entire home/apt,141,1,342,06/09/2021,21.15,3,330,49,
3767793,WEST AVL - Mountain View’s - HOT TUB,9385592,Kelsey,,28806,35.63595,-82.6494,Entire home/apt,513,3,71,19/01/2020,0.82,5,0,0,
3868452,Peaceful Log Home with Long Range Views,19697970,Daniel,,28806,35.61309,-82.59688,Entire home/apt,286,3,164,26/09/2021,2.18,1,297,18,
3868910,The Henhouse,19977236,Louisa,,28801,35.59157,-82.56673,Entire home/apt,124,2,291,15/10/2021,3.89,1,238,39,
3924937,"The NEST Above Asheville, with Downtown View!",20119031,Jessica,,28804,35.62909,-82.58608,Entire home/apt,246,1,52,11/10/2021,0.61,1,51,13,
3945733,"Romantic Vintage Studio— Clean, Near Downtown!",20447538,Danielle,,28801,35.61053,-82.55582,Entire home/apt,93,1,413,03/10/2021,4.88,2,325,51,
3968877,Fabulous Studio 7 min to downtown!,11584674,Callie,,28804,35.62881,-82.57323,Entire home/apt,156,2,194,27/09/2021,3.99,1,347,52,
3990524,Private suite in walkable W. Asheville,1676385,Pamella,,28806,35.58006,-82.58663,Private room,55,1,163,15/10/2021,1.89,1,298,20,
4045013,Bittersweet Cottage - It's All About The View!,20973612,Matthew,,28804,35.65451,-82.54203,Entire home/apt,310,2,202,24/09/2021,4.89,2,283,37,
4108784,Everything Zen Asheville,3221035,Mark,,28804,35.62284,-82.60681,Entire home/apt,78,2,383,09/10/2021,13.89,1,283,67,
4124504,Forest Hill Bungalow,11006041,Shari,,28803,35.57347,-82.53753,Entire home/apt,99,2,300,08/03/2020,3.78,1,0,0,
4129119,Bungalow and BBQ,21420468,Christine,,28804,35.6154,-82.5552,Private room,72,1,442,06/12/2020,6.78,1,0,12,
4173713,The Suite at Bittersweet,20973612,Matthew,,28804,35.65384,-82.54235,Entire home/apt,270,2,77,22/08/2021,1.42,2,277,14,
4241484,Charming Cozy Home near Biltmore and Parkway,352405,Molly Rose,,28803,35.54616,-82.51704,Entire home/apt,111,2,274,12/10/2021,3.56,2,140,74,
4285157,Nana's Nest,637074,Johanna,,28805,35.58668,-82.50199,Private room,54,30,31,25/05/2021,0.49,3,299,2,
4304358,Nana's nest 3,637074,Johanna,,28805,35.58668,-82.50199,Private room,58,30,49,25/06/2021,0.74,3,335,4,
4394670,Sweet Suite,22813406,Beth,,28804,35.63595,-82.53366,Entire home/apt,65,2,254,12/10/2021,6.11,1,143,30,
4394761,"Bohemian Retreat: Clean, Deck, Near Downtown!",20447538,Danielle,,28801,35.61244,-82.55724,Entire home/apt,87,1,251,18/09/2021,3.8,2,312,35,
4448604,Private & Clean Mini Suite - 2 miles from downtown,5656896,Michael,,28804,35.62273,-82.56215,Entire home/apt,47,2,388,03/10/2021,5.91,1,290,46,
4515772,Views of Downtown and Mountains,17363326,Michael,,28801,35.59191,-82.54488,Entire home/apt,200,30,72,02/08/2020,6.99,1,164,1,
4527048,"The Bird House in Asheville, NC",21505164,Ellen,,28803,35.57474,-82.54074,Entire home/apt,180,3,0,,,1,290,0,
4587394,Urbane Retreat Cabin In town Asheville 90 DAYS,16339042,Lori & Lizzie,,28805,35.58712,-82.49266,Entire home/apt,72,90,157,07/09/2021,2.04,1,109,3,
4811980,Asheville Mountain Home ON RIVER! Rooms for Rent.,24783818,Andy,,28805,35.60544,-82.46988,Private room,125,2,209,17/10/2021,2.87,1,0,25,
4846733,"Chalet at Winghaven, Sunny Log Home",24938934,Jofre & Saskia,,28732,35.4456,-82.46756,Entire home/apt,267,2,128,15/10/2021,2.51,2,306,32,
4875054,River Arts Studio,14485502,Bob,,28806,35.57923,-82.57162,Entire home/apt,104,2,141,03/10/2021,5.68,1,12,29,
4895765,Beautiful Kenilworth Jewel,5035186,Lynn & Jake,,28803,35.57424,-82.53288,Entire home/apt,151,2,566,11/10/2021,7.11,1,331,78,
4931736,"Cozy Cottage, walk West Asheville",25406174,Michael And Helene,,28806,35.58165,-82.59795,Entire home/apt,106,30,63,06/03/2017,0.8,1,73,0,
4994407,Amazing Asheville Location VIEWS!,25749896,Sydney,,28805,35.62464,-82.52114,Entire home/apt,300,3,197,26/09/2021,4.02,1,299,47,
5114762,Sunny Days,21362898,Susan,,28806,35.58072,-82.59573,Entire home/apt,170,1,520,02/10/2021,12.19,1,0,81,
5144212,Hip studio in the heart of downtown,6074062,Melissa,,28801,35.59623,-82.55357,Entire home/apt,275,1,539,08/10/2021,8.22,8,238,110,
5151226,Convenient to Everything! Private,4117051,Louise And Steve,,28805,35.60858,-82.48867,Entire home/apt,350,3,106,28/09/2021,1.97,3,249,11,
5213038,Strawbridge House,16596642,Barry,,28801,35.60065,-82.55765,Entire home/apt,180,60,319,31/01/2021,5.15,2,260,2,
5333015,"Griffin's Lair  Biltmore Village, NC 28803",27580922,Robert,,28803,35.56642,-82.54681,Entire home/apt,250,2,86,29/07/2021,2.14,1,277,4,
5336187,Parklike Setting,27654072,Suzy,,28704,35.46994,-82.55996,Entire home/apt,49,30,1,01/07/2015,0.01,1,304,0,
5344892,Peaceful Mountainside Living,5912974,Daniel,,28805,35.62436,-82.49177,Private room,102,2,156,13/10/2021,4.07,1,8,19,
5464591,Artsy/Zen Bungalow in W. Asheville!,28342264,Kristin,,28806,35.5751,-82.59686,Entire home/apt,184,1,236,27/09/2021,3.56,1,313,35,
5481195,"Asheville's Famous ""Pink House""",28424329,Tim,,28804,35.61937,-82.55071,Private room,475,1,125,23/08/2020,1.58,1,289,0,
5696919,Hidden getaway close to downtown!,29536562,Jessica,,28805,35.58304,-82.53813,Entire home/apt,125,1,293,18/09/2021,12.36,1,297,54,
5716399,The AshVilla- Prime West Asheville location,2392127,David And Melissa,,28806,35.58265,-82.58182,Entire home/apt,126,1,190,25/09/2021,2.44,3,327,10,
5839119,Historic Montford -  Walk to town!,30315956,Brooke,,28801,35.60193,-82.56342,Entire home/apt,401,3,116,13/10/2021,3.84,1,289,27,
5850649,Explore the Woods from a Quiet Apartment near Sierra Nevada,30377862,Daniel,,28704,35.44968,-82.5197,Entire home/apt,142,2,271,15/10/2021,4.96,1,344,8,
5851392,Charming  Montford Apartment ~Walk Downtown,5664205,Melissa And Mary,,28801,35.59712,-82.57044,Entire home/apt,86,1,231,15/10/2021,3.1,1,21,60,
5868695,Buried in Woods- Full of Art/ Style,21353533,Trip,,28803,35.54909,-82.48628,Entire home/apt,297,4,127,04/10/2021,1.68,1,325,6,
5917298,The Tarot House,30728739,Betsy,,28801,35.60952,-82.55374,Private room,60,30,197,01/10/2021,3.1,1,261,2,
5947797,Private Entrance/10 Min to DT AVL/Dog Friendly,30878733,Kyley,,28715,35.54977,-82.63776,Private room,90,2,94,08/08/2021,65.58,1,337,16,
6005112,Solar House in South Asheville,31174094,Walter,,28803,35.49363,-82.51539,Private room,73,2,50,01/09/2021,1.84,2,57,19,
6054250,The Rad Pad—Quiet Modern Nest 2 Blocks off Haywood Road,1826173,Meg,,28806,35.57517,-82.57827,Entire home/apt,128,2,772,04/10/2021,9.82,1,210,104,
6056098,Mountain Beauty/City Convenience,31430181,Rob,,28804,35.62716,-82.50869,Entire home/apt,165,3,135,10/10/2021,2.49,1,137,16,
6079982,Graceful Heart Cottage,3572350,Grace,,28732,35.42342,-82.47322,Entire home/apt,101,1,93,09/07/2021,1.21,1,110,10,
6145162,"Downtown Asheville, Small Single - Best Value! -#7",7625694,John,,28801,35.59058,-82.55014,Private room,52,2,254,01/10/2021,6.32,9,337,18,
6170347,"Charm n Comfort: 1 mi to Biltmore Estate, 4 to DT!",32013434,Marilynn,,28803,35.55061,-82.5348,Private room,51,1,286,10/10/2021,7.79,1,73,23,
6180513,"Sunny, Modern Apartment in Vibrant Downtown Asheville",32054468,Jeremy,,28801,35.59437,-82.56054,Entire home/apt,227,1,82,30/09/2021,1.06,4,340,18,
6197585,Sunny West Asheville Studio Apt.,32065101,Aimee,,28806,35.56829,-82.61405,Entire home/apt,60,30,110,22/09/2021,1.45,1,177,5,
6227094,Groove Stone Getaway,32297877,Louis,,28805,35.57819,-82.47713,Entire home/apt,93,30,74,04/05/2021,0.96,1,240,5,
6234618,"West Side Loft- Cozy, Clean & Comfortable",32351091,Monica,,28806,35.58215,-82.61086,Entire home/apt,101,2,217,20/09/2021,4.46,1,76,19,
6290666,Mountain View Charming Space Five Mins to Downtown,21539203,Dorothy,,28805,35.59373,-82.53663,Entire home/apt,106,2,532,03/10/2021,6.84,3,284,98,
6362850,Your Chic Mountain Getaway in the Forest!,33151095,Tiff,,28803,35.51689,-82.48087,Entire home/apt,69,1,223,29/09/2021,2.94,6,31,22,
6363332,"Welcome to ""Cozy Oak Cottage""",32221473,Randy,,28803,35.56746,-82.52602,Entire home/apt,65,30,17,06/06/2021,0.58,2,1,3,
6399802,Downtown Asheville With a View - Great Value! -#11,7625694,John,,28801,35.59085,-82.5497,Private room,92,2,317,03/10/2021,10.47,9,339,18,
6452410,Stay in historic downtown suburb,16023445,Tara,,28801,35.6117,-82.55088,Entire home/apt,99,30,188,22/04/2021,2.5,2,69,3,
6609327,The Barn At Mountain Meadows,26946813,Anna,,28804,35.63373,-82.49752,Entire home/apt,295,2,14,20/09/2021,0.44,3,225,8,
6711659,Hip Downtown Hideaway - Close to Mission Hospital,8035294,Alicia,,28801,35.59033,-82.54559,Entire home/apt,289,4,195,04/10/2021,2.58,3,106,13,
6715120,Comfy home 10 min to downtown.,35157681,Matthew And Jennifer,,28806,35.6174,-82.60122,Entire home/apt,221,2,154,17/10/2021,11.73,1,168,32,
6724476,"Near downtown Asheville, BRP & Biltmore! Sleeps 8!",20940902,Megan,,28803,35.55554,-82.4759,Entire home/apt,225,2,241,26/09/2021,4.99,1,300,32,
6760016,"Bright, urban chic apt min from Avl",35390402,Elisa,,28704,35.44831,-82.50911,Entire home/apt,100,2,141,17/10/2021,1.83,1,149,42,
6765734,"Female Dorm ""Top Bunk #2"" at Sharky's Hostel",746673,BonPaul,,28806,35.57895,-82.59566,Shared room,33,1,91,22/08/2021,1.2,7,67,3,
6765832,"Private Room ""Hitchcock"" BPS Hostel",746673,BonPaul,,28806,35.57895,-82.59566,Private room,70,1,63,25/09/2021,43.95,7,218,17,
6775949,Cozy Cottage short walk to Downtown,35473023,Sherri,,28801,35.60335,-82.55166,Entire home/apt,108,30,0,,,1,305,0,
6813265,cozy bedroom in the heart of west asheville,31436003,Lee,,28806,35.5808,-82.59533,Private room,53,1,145,26/09/2021,2.35,2,352,11,
6818139,Downtown Asheville Music Lovers- Great Value! -#8,7625694,John,,28801,35.59132,-82.55101,Private room,92,2,321,16/09/2021,5.97,9,319,19,
6829875,"Sweet, private, detached guest studio",35778919,Cara And Eric,,28805,35.58775,-82.49074,Entire home/apt,101,3,117,10/10/2021,1.53,1,56,39,
6913630,Sparrow Cottage,30982884,Tena,,28801,35.60378,-82.56032,Entire home/apt,60,30,135,19/10/2019,1.83,1,118,0,
7001873,Wren's Nest Studio near River Arts,11298793,Miriam,,28806,35.59171,-82.59721,Entire home/apt,103,2,360,17/10/2021,5.64,1,311,35,
7045303,Private Basement Suite in Walkable West Asheville,6676667,Elizabeth,,28806,35.57816,-82.60324,Private room,125,2,105,01/10/2021,1.91,1,360,10,
7063293,Mountaintop Log Cabin w/Pano View,14480896,Birgit,,28704,35.48087,-82.506,Entire home/apt,325,3,21,11/06/2021,0.66,2,266,14,
7103096,25 Acre Retreat 9 Miles to Downtown,37220035,W N C,,28805,35.64419,-82.46849,Entire home/apt,95,3,76,30/11/2019,1.02,1,105,0,
7340132,Yurt Nest at Green Oaks Community,481489,Valerie,,28804,35.63204,-82.58511,Entire home/apt,114,7,136,21/09/2021,1.84,3,77,4,
7341057,Two Bedroom Suite in South Asheville,37737144,Kwadwo,,28704,35.47536,-82.50085,Private room,95,1,166,02/10/2021,2.23,4,339,26,
